# batch      l2_tst    l2_trn    l2_e_tst  l2_e_trn    l2_f_tst  l2_f_trn         lr
 816500    9.73e-01  1.15e+00    4.48e-03  7.81e-03    8.54e-02  1.00e-01    1.3e-04
 816600    1.22e+00  1.19e+00    5.07e-03  7.49e-03    1.07e-01  1.04e-01    1.3e-04
 816700    6.98e-01  6.54e-01    5.92e-02  5.66e-02    4.30e-02  3.94e-02    1.3e-04
 816800    1.12e+00  1.06e+00    3.76e-03  3.21e-04    9.85e-02  9.32e-02    1.3e-04
 816900    1.19e+00  1.11e+00    9.95e-03  9.02e-03    1.04e-01  9.66e-02    1.3e-04
 817000    9.51e-01  9.23e-01    1.78e-03  1.44e-03    8.36e-02  8.11e-02    1.3e-04
 817100    1.11e+00  1.08e+00    5.72e-03  6.68e-03    9.72e-02  9.49e-02    1.3e-04
 817200    9.50e-01  8.83e-01    5.36e-03  5.64e-03    8.33e-02  7.74e-02    1.3e-04
 817300    1.34e+00  1.25e+00    9.29e-03  8.27e-03    1.17e-01  1.10e-01    1.3e-04
 817400    1.10e+00  1.07e+00    2.45e-03  1.64e-03    9.71e-02  9.44e-02    1.3e-04
 817500    6.51e-01  6.36e-01    9.26e-03  9.53e-03    5.62e-02  5.48e-02    1.3e-04
 817600    1.12e+00  1.15e+00    7.41e-03  4.36e-03    9.86e-02  1.01e-01    1.3e-04
 817700    9.62e-01  9.12e-01    7.31e-03  1.48e-03    8.42e-02  8.02e-02    1.3e-04
 817800    1.14e+00  6.91e-01    1.16e-02  7.18e-03    9.96e-02  6.02e-02    1.3e-04
 817900    6.75e-01  4.51e-01    1.84e-02  1.91e-02    5.93e-02  3.95e-02    1.3e-04
 818000    1.34e+00  1.34e+00    6.55e-03  4.53e-03    1.18e-01  1.18e-01    1.3e-04
 818100    1.10e+00  9.93e-01    1.29e-02  1.24e-02    9.60e-02  8.62e-02    1.3e-04
 818200    9.52e-01  1.16e+00    2.00e-03  1.74e-03    8.36e-02  1.02e-01    1.3e-04
 818300    1.10e+00  9.90e-01    2.79e-03  1.53e-03    9.66e-02  8.70e-02    1.3e-04
 818400    9.96e-01  9.64e-01    4.30e-03  2.21e-03    8.74e-02  8.48e-02    1.3e-04
 818500    1.34e+00  1.38e+00    3.30e-03  4.75e-03    1.18e-01  1.22e-01    1.3e-04
 818600    1.10e+00  1.13e+00    2.53e-03  4.04e-03    9.70e-02  9.90e-02    1.3e-04
 818700    4.87e-01  5.23e-01    4.84e-03  3.97e-03    4.27e-02  4.59e-02    1.3e-04
 818800    5.16e-01  5.06e-01    9.16e-03  1.46e-02    4.49e-02  4.31e-02    1.3e-04
 818900    1.10e+00  1.07e+00    2.66e-03  3.11e-03    9.66e-02  9.41e-02    1.3e-04
 819000    1.67e+00  1.78e+00    3.08e-03  2.35e-03    1.47e-01  1.57e-01    1.3e-04
 819100    1.12e+00  1.10e+00    3.74e-03  5.19e-03    9.82e-02  9.62e-02    1.3e-04
 819200    9.40e-01  8.89e-01    7.34e-03  9.43e-03    8.22e-02  7.75e-02    1.3e-04
 819300    1.14e+00  1.18e+00    6.06e-03  8.10e-03    9.97e-02  1.03e-01    1.3e-04
 819400    1.03e+00  9.07e-01    8.65e-03  9.66e-03    8.96e-02  7.90e-02    1.3e-04
 819500    1.10e+00  1.13e+00    4.38e-03  2.86e-03    9.68e-02  9.91e-02    1.3e-04
 819600    1.11e+00  1.14e+00    3.19e-03  4.57e-03    9.72e-02  1.00e-01    1.3e-04
 819700    1.12e+00  1.08e+00    7.93e-03  1.12e-02    9.79e-02  9.42e-02    1.3e-04
 819800    6.74e-01  8.28e-01    8.37e-03  4.48e-03    5.85e-02  7.26e-02    1.3e-04
 819900    1.10e+00  1.09e+00    3.79e-03  2.50e-03    9.64e-02  9.60e-02    1.3e-04
 820000    1.04e+00  1.02e+00    9.12e-03  9.17e-03    9.33e-02  9.17e-02    1.2e-04
 820100    8.97e-01  9.73e-01    5.85e-03  3.64e-03    8.07e-02  8.77e-02    1.2e-04
 820200    9.47e-01  1.03e+00    5.71e-03  1.24e-02    8.52e-02  9.16e-02    1.2e-04
 820300    1.51e+00  1.63e+00    7.79e-03  1.20e-02    1.36e-01  1.46e-01    1.2e-04
 820400    1.08e+00  1.01e+00    3.58e-03  2.47e-03    9.72e-02  9.11e-02    1.2e-04
 820500    6.51e-01  5.98e-01    4.57e-03  4.47e-03    5.84e-02  5.37e-02    1.2e-04
 820600    1.11e+00  1.10e+00    3.75e-03  1.86e-03    9.99e-02  9.95e-02    1.2e-04
 820700    9.29e-01  9.68e-01    2.68e-03  4.86e-03    8.37e-02  8.71e-02    1.2e-04
 820800    1.08e+00  1.17e+00    9.44e-03  7.87e-03    9.66e-02  1.05e-01    1.2e-04
 820900    6.52e-01  9.96e-01    1.88e-03  3.29e-03    5.88e-02  8.98e-02    1.2e-04
 821000    1.06e+00  1.20e+00    3.31e-03  1.61e-03    9.59e-02  1.08e-01    1.2e-04
 821100    9.35e-01  9.51e-01    8.54e-03  9.74e-04    8.38e-02  8.57e-02    1.2e-04
 821200    9.38e-01  9.64e-01    9.37e-03  1.21e-02    8.39e-02  8.59e-02    1.2e-04
 821300    6.47e-01  8.98e-01    2.79e-03  5.87e-03    5.83e-02  8.07e-02    1.2e-04
 821400    1.08e+00  1.04e+00    2.74e-03  1.52e-03    9.78e-02  9.37e-02    1.2e-04
 821500    1.11e+00  1.12e+00    1.20e-02  8.06e-03    9.92e-02  1.00e-01    1.2e-04
 821600    9.29e-01  8.86e-01    5.76e-03  4.17e-03    8.35e-02  7.98e-02    1.2e-04
 821700    6.43e-01  5.72e-01    4.26e-03  5.37e-03    5.78e-02  5.12e-02    1.2e-04
 821800    1.09e+00  9.27e-01    4.52e-03  4.24e-03    9.80e-02  8.35e-02    1.2e-04
 821900    9.30e-01  8.76e-01    5.64e-03  3.88e-03    8.36e-02  7.88e-02    1.2e-04
 822000    1.07e+00  9.77e-01    2.98e-03  1.20e-03    9.62e-02  8.81e-02    1.2e-04
 822100    1.08e+00  9.87e-01    1.41e-02  1.03e-02    9.62e-02  8.83e-02    1.2e-04
 822200    1.10e+00  9.64e-01    1.09e-02  1.29e-02    9.89e-02  8.57e-02    1.2e-04
 822300    1.08e+00  1.16e+00    2.09e-03  2.17e-04    9.78e-02  1.05e-01    1.2e-04
 822400    1.50e+00  1.50e+00    6.91e-03  5.33e-03    1.35e-01  1.35e-01    1.2e-04
 822500    1.10e+00  1.27e+00    2.45e-03  2.26e-03    9.96e-02  1.14e-01    1.2e-04
 822600    1.09e+00  1.41e+00    7.34e-03  3.91e-03    9.79e-02  1.27e-01    1.2e-04
 822700    1.09e+00  1.08e+00    1.52e-02  1.26e-02    9.70e-02  9.67e-02    1.2e-04
 822800    1.08e+00  9.50e-01    7.92e-03  3.57e-03    9.71e-02  8.56e-02    1.2e-04
 822900    6.35e-01  4.79e-01    4.65e-03  5.28e-03    5.73e-02  4.32e-02    1.2e-04
 823000    4.80e-01  4.84e-01    9.32e-03  1.12e-02    4.27e-02  4.28e-02    1.2e-04
 823100    1.49e+00  1.29e+00    7.72e-03  4.92e-03    1.34e-01  1.17e-01    1.2e-04
 823200    1.09e+00  1.05e+00    2.93e-03  2.18e-03    9.84e-02  9.47e-02    1.2e-04
 823300    1.62e+00  1.34e+00    4.67e-03  2.09e-04    1.46e-01  1.21e-01    1.2e-04
 823400    1.03e+00  9.48e-01    1.32e-02  1.09e-02    9.18e-02  8.46e-02    1.2e-04
 823500    6.42e-01  6.05e-01    3.47e-03  4.58e-04    5.77e-02  5.45e-02    1.2e-04
 823600    1.50e+00  1.50e+00    6.73e-03  7.37e-03    1.36e-01  1.35e-01    1.2e-04
 823700    9.32e-01  8.17e-01    4.26e-03  2.44e-03    8.39e-02  7.36e-02    1.2e-04
 823800    1.04e+00  9.68e-01    8.48e-03  8.99e-03    9.37e-02  8.67e-02    1.2e-04
 823900    1.09e+00  1.08e+00    2.72e-03  2.68e-03    9.78e-02  9.76e-02    1.2e-04
 824000    1.07e+00  1.16e+00    4.26e-03  1.01e-03    9.60e-02  1.04e-01    1.2e-04
 824100    1.06e+00  9.74e-01    6.22e-03  5.84e-03    9.51e-02  8.76e-02    1.2e-04
 824200    6.91e-01  8.10e-01    2.01e-02  2.03e-02    5.76e-02  6.91e-02    1.2e-04
 824300    6.66e-01  6.01e-01    1.03e-02  9.20e-03    5.88e-02  5.31e-02    1.2e-04
 824400    1.06e+00  9.37e-01    4.61e-03  2.46e-03    9.58e-02  8.45e-02    1.2e-04
 824500    1.08e+00  1.20e+00    2.73e-03  6.01e-03    9.70e-02  1.08e-01    1.2e-04
 824600    9.17e-01  9.27e-01    4.63e-03  2.54e-03    8.25e-02  8.36e-02    1.2e-04
 824700    4.81e-01  5.17e-01    5.73e-03  3.89e-03    4.31e-02  4.66e-02    1.2e-04
 824800    1.08e+00  1.26e+00    4.84e-03  1.39e-03    9.74e-02  1.14e-01    1.2e-04
 824900    1.08e+00  8.19e-01    8.31e-03  7.71e-03    9.72e-02  7.34e-02    1.2e-04
 825000    1.12e+00  1.08e+00    1.13e-02  8.67e-03    1.00e-01  9.67e-02    1.2e-04
 825100    6.12e-01  6.22e-01    1.24e-02  1.19e-02    5.32e-02  5.43e-02    1.2e-04
 825200    9.10e-01  9.16e-01    3.13e-03  2.20e-03    8.20e-02  8.26e-02    1.2e-04
 825300    1.07e+00  9.50e-01    3.38e-03  1.25e-03    9.62e-02  8.56e-02    1.2e-04
 825400    1.08e+00  9.21e-01    3.09e-03  3.40e-03    9.75e-02  8.30e-02    1.2e-04
 825500    1.07e+00  1.10e+00    5.87e-03  5.02e-03    9.63e-02  9.89e-02    1.2e-04
 825600    1.63e+00  1.72e+00    3.34e-03  2.11e-03    1.47e-01  1.55e-01    1.2e-04
 825700    1.10e+00  1.02e+00    5.23e-03  6.20e-03    9.89e-02  9.16e-02    1.2e-04
 825800    1.29e+00  1.12e+00    1.96e-03  1.59e-04    1.16e-01  1.01e-01    1.2e-04
 825900    1.10e+00  1.04e+00    3.13e-03  1.57e-03    9.89e-02  9.38e-02    1.2e-04
 826000    1.58e+00  1.47e+00    4.28e-03  3.50e-03    1.43e-01  1.33e-01    1.2e-04
 826100    6.50e-01  6.44e-01    9.19e-03  8.02e-03    5.76e-02  5.73e-02    1.2e-04
 826200    1.07e+00  1.13e+00    3.07e-03  5.07e-03    9.66e-02  1.02e-01    1.2e-04
 826300    1.08e+00  1.23e+00    5.82e-03  6.08e-03    9.70e-02  1.11e-01    1.2e-04
 826400    1.08e+00  1.14e+00    5.78e-03  6.43e-03    9.76e-02  1.02e-01    1.2e-04
 826500    1.08e+00  1.03e+00    8.43e-03  4.67e-03    9.69e-02  9.26e-02    1.2e-04
 826600    1.51e+00  1.21e+00    6.30e-03  3.92e-03    1.36e-01  1.09e-01    1.2e-04
 826700    1.30e+00  1.41e+00    3.28e-03  3.71e-03    1.17e-01  1.27e-01    1.2e-04
 826800    1.07e+00  1.07e+00    3.09e-03  2.09e-03    9.65e-02  9.67e-02    1.2e-04
 826900    1.10e+00  9.21e-01    4.67e-03  5.97e-03    9.91e-02  8.28e-02    1.2e-04
 827000    1.09e+00  9.46e-01    7.21e-03  7.24e-03    9.83e-02  8.49e-02    1.2e-04
 827100    1.50e+00  1.40e+00    2.17e-03  3.45e-03    1.35e-01  1.26e-01    1.2e-04
 827200    1.07e+00  9.82e-01    3.85e-03  2.98e-03    9.67e-02  8.85e-02    1.2e-04
 827300    7.05e-01  5.21e-01    4.02e-03  3.68e-03    6.35e-02  4.69e-02    1.2e-04
 827400    9.34e-01  9.79e-01    2.96e-03  4.90e-03    8.41e-02  8.81e-02    1.2e-04
 827500    1.01e+00  9.05e-01    3.12e-03  2.95e-03    9.10e-02  8.15e-02    1.2e-04
 827600    9.92e-01  1.03e+00    1.84e-03  3.00e-03    8.95e-02  9.25e-02    1.2e-04
 827700    1.10e+00  9.10e-01    3.92e-03  2.77e-03    9.89e-02  8.20e-02    1.2e-04
 827800    6.43e-01  7.56e-01    6.86e-03  6.41e-03    5.74e-02  6.78e-02    1.2e-04
 827900    9.72e-01  8.91e-01    5.72e-03  1.26e-03    8.74e-02  8.03e-02    1.2e-04
 828000    1.04e+00  9.96e-01    3.55e-02  3.34e-02    8.49e-02  8.16e-02    1.2e-04
 828100    9.30e-01  9.59e-01    1.27e-02  1.41e-02    8.27e-02  8.50e-02    1.2e-04
 828200    9.49e-01  9.06e-01    1.10e-02  1.07e-02    8.52e-02  8.13e-02    1.2e-04
 828300    5.06e-01  5.78e-01    1.73e-02  1.78e-02    4.37e-02  5.03e-02    1.2e-04
 828400    1.50e+00  1.54e+00    2.45e-03  2.80e-03    1.35e-01  1.38e-01    1.2e-04
 828500    1.08e+00  1.13e+00    2.64e-03  2.91e-03    9.72e-02  1.02e-01    1.2e-04
 828600    5.91e-01  6.29e-01    3.25e-03  2.50e-03    5.32e-02  5.67e-02    1.2e-04
 828700    9.10e-01  3.82e-01    8.55e-03  9.22e-03    8.18e-02  3.37e-02    1.2e-04
 828800    1.09e+00  1.08e+00    3.50e-03  2.85e-03    9.79e-02  9.76e-02    1.2e-04
 828900    1.11e+00  1.53e+00    4.92e-03  3.25e-03    1.00e-01  1.38e-01    1.2e-04
 829000    6.06e-01  6.50e-01    5.35e-03  5.77e-03    5.43e-02  5.82e-02    1.2e-04
 829100    6.45e-01  8.79e-01    3.19e-03  7.06e-04    5.80e-02  7.92e-02    1.2e-04
 829200    1.08e+00  9.42e-01    5.15e-03  2.02e-03    9.72e-02  8.49e-02    1.2e-04
 829300    6.47e-01  7.31e-01    8.12e-03  4.46e-03    5.75e-02  6.57e-02    1.2e-04
 829400    9.18e-01  8.39e-01    3.13e-03  3.54e-03    8.27e-02  7.55e-02    1.2e-04
 829500    1.30e+00  1.13e+00    1.16e-03  1.37e-03    1.18e-01  1.02e-01    1.2e-04
 829600    9.46e-01  3.60e-01    1.03e-02  1.15e-02    8.50e-02  3.13e-02    1.2e-04
 829700    1.06e+00  9.58e-01    3.32e-03  1.33e-03    9.54e-02  8.64e-02    1.2e-04
 829800    4.75e-01  6.64e-01    4.08e-03  1.56e-03    4.27e-02  5.99e-02    1.2e-04
 829900    1.06e+00  1.23e+00    3.11e-03  5.78e-03    9.54e-02  1.11e-01    1.2e-04
 830000    1.08e+00  9.34e-01    5.41e-03  3.60e-03    9.69e-02  8.42e-02    1.2e-04
 830100    9.22e-01  1.04e+00    4.24e-03  2.35e-03    8.30e-02  9.40e-02    1.2e-04
 830200    9.28e-01  8.51e-01    6.69e-03  2.84e-03    8.33e-02  7.67e-02    1.2e-04
 830300    1.61e+00  1.69e+00    6.98e-03  3.16e-03    1.45e-01  1.53e-01    1.2e-04
 830400    1.09e+00  1.02e+00    6.76e-03  6.17e-03    9.77e-02  9.20e-02    1.2e-04
 830500    1.03e+00  1.12e+00    2.60e-03  6.50e-04    9.28e-02  1.01e-01    1.2e-04
 830600    1.60e+00  1.87e+00    1.07e-02  1.17e-02    1.44e-01  1.68e-01    1.2e-04
 830700    1.50e+00  1.35e+00    7.25e-03  6.10e-03    1.35e-01  1.22e-01    1.2e-04
 830800    6.13e-01  6.36e-01    1.26e-02  1.40e-02    5.32e-02  5.50e-02    1.2e-04
 830900    1.11e+00  1.06e+00    1.31e-02  1.20e-02    9.87e-02  9.47e-02    1.2e-04
 831000    6.49e-01  5.97e-01    2.89e-03  1.37e-03    5.85e-02  5.38e-02    1.2e-04
 831100    1.07e+00  1.27e+00    4.70e-03  4.89e-03    9.64e-02  1.14e-01    1.2e-04
 831200    6.81e-01  6.80e-01    1.65e-02  1.63e-02    5.83e-02  5.83e-02    1.2e-04
 831300    1.09e+00  1.32e+00    6.10e-03  7.53e-03    9.79e-02  1.19e-01    1.2e-04
 831400    1.07e+00  8.78e-01    3.35e-03  3.33e-03    9.64e-02  7.91e-02    1.2e-04
 831500    1.10e+00  9.19e-01    5.34e-03  5.09e-03    9.92e-02  8.27e-02    1.2e-04
 831600    6.68e-01  6.56e-01    1.67e-03  2.72e-03    6.02e-02  5.91e-02    1.2e-04
 831700    9.42e-01  8.44e-01    1.01e-02  9.74e-04    8.41e-02  7.61e-02    1.2e-04
 831800    1.61e+00  1.66e+00    4.11e-03  4.75e-03    1.45e-01  1.49e-01    1.2e-04
 831900    1.07e+00  9.92e-01    5.50e-03  4.73e-03    9.64e-02  8.93e-02    1.2e-04
 832000    9.22e-01  1.08e+00    1.94e-03  4.64e-04    8.31e-02  9.74e-02    1.2e-04
 832100    1.33e+00  1.18e+00    4.59e-03  2.30e-03    1.19e-01  1.07e-01    1.2e-04
 832200    1.08e+00  1.03e+00    4.85e-03  5.86e-03    9.75e-02  9.28e-02    1.2e-04
 832300    1.01e+00  9.49e-01    9.60e-03  8.88e-03    9.01e-02  8.50e-02    1.2e-04
 832400    1.08e+00  9.38e-01    1.87e-03  2.00e-03    9.73e-02  8.45e-02    1.2e-04
 832500    9.45e-01  9.60e-01    3.98e-03  5.99e-03    8.51e-02  8.63e-02    1.2e-04
 832600    1.16e+00  1.07e+00    4.95e-03  5.33e-03    1.04e-01  9.66e-02    1.2e-04
 832700    1.09e+00  1.10e+00    3.83e-03  3.27e-03    9.80e-02  9.92e-02    1.2e-04
 832800    1.09e+00  9.81e-01    1.84e-02  1.47e-02    9.59e-02  8.69e-02    1.2e-04
 832900    9.29e-01  8.70e-01    1.05e-02  1.15e-02    8.30e-02  7.73e-02    1.2e-04
 833000    1.09e+00  1.03e+00    1.08e-02  1.06e-02    9.75e-02  9.17e-02    1.2e-04
 833100    1.33e+00  1.21e+00    1.28e-03  4.18e-04    1.20e-01  1.09e-01    1.2e-04
 833200    1.11e+00  9.48e-01    3.89e-03  2.92e-03    1.00e-01  8.54e-02    1.2e-04
 833300    1.07e+00  1.10e+00    6.04e-03  2.76e-03    9.67e-02  9.92e-02    1.2e-04
 833400    1.06e+00  9.08e-01    3.23e-03  2.28e-03    9.51e-02  8.18e-02    1.2e-04
 833500    1.32e+00  1.10e+00    1.41e-03  3.18e-05    1.19e-01  9.93e-02    1.2e-04
 833600    9.08e-01  9.53e-01    2.49e-03  3.51e-03    8.19e-02  8.59e-02    1.2e-04
 833700    1.61e+00  1.68e+00    9.82e-03  1.54e-02    1.44e-01  1.50e-01    1.2e-04
 833800    1.07e+00  9.63e-01    6.14e-03  1.87e-03    9.64e-02  8.68e-02    1.2e-04
 833900    1.08e+00  1.01e+00    1.57e-03  1.13e-03    9.76e-02  9.10e-02    1.2e-04
 834000    1.08e+00  1.16e+00    5.81e-03  6.98e-03    9.71e-02  1.04e-01    1.2e-04
 834100    1.09e+00  1.14e+00    1.17e-02  1.70e-02    9.70e-02  1.01e-01    1.2e-04
 834200    1.06e+00  1.08e+00    2.60e-03  3.54e-03    9.59e-02  9.70e-02    1.2e-04
 834300    1.08e+00  1.09e+00    2.95e-03  4.62e-05    9.77e-02  9.79e-02    1.2e-04
 834400    1.61e+00  1.63e+00    2.74e-03  4.09e-03    1.45e-01  1.47e-01    1.2e-04
 834500    9.06e-01  8.81e-01    3.42e-03  4.77e-03    8.16e-02  7.94e-02    1.2e-04
 834600    9.34e-01  8.63e-01    6.76e-03  1.02e-03    8.39e-02  7.78e-02    1.2e-04
 834700    1.32e+00  1.36e+00    5.10e-03  6.35e-03    1.19e-01  1.22e-01    1.2e-04
 834800    9.42e-01  1.09e+00    4.07e-03  2.69e-03    8.48e-02  9.87e-02    1.2e-04
 834900    1.08e+00  1.08e+00    4.60e-03  5.25e-04    9.76e-02  9.71e-02    1.2e-04
 835000    1.07e+00  8.89e-01    6.98e-03  6.22e-03    9.63e-02  7.98e-02    1.2e-04
 835100    1.08e+00  1.22e+00    5.91e-03  2.39e-03    9.70e-02  1.10e-01    1.2e-04
 835200    1.08e+00  9.53e-01    3.25e-03  2.12e-04    9.72e-02  8.60e-02    1.2e-04
 835300    4.66e-01  4.51e-01    3.78e-03  6.59e-03    4.19e-02  4.04e-02    1.2e-04
 835400    1.09e+00  1.11e+00    1.50e-03  2.53e-03    9.80e-02  9.97e-02    1.2e-04
 835500    1.08e+00  1.21e+00    3.96e-03  5.25e-03    9.72e-02  1.09e-01    1.2e-04
 835600    1.08e+00  1.08e+00    4.18e-03  1.57e-03    9.72e-02  9.70e-02    1.2e-04
 835700    5.79e-01  5.85e-01    4.00e-02  4.03e-02    4.24e-02  4.29e-02    1.2e-04
 835800    9.66e-01  9.09e-01    1.45e-02  6.47e-03    8.56e-02  8.17e-02    1.2e-04
 835900    1.10e+00  9.54e-01    3.28e-03  2.36e-03    9.87e-02  8.60e-02    1.2e-04
 836000    5.96e-01  6.48e-01    4.78e-04  8.50e-04    5.37e-02  5.84e-02    1.2e-04
 836100    1.08e+00  1.23e+00    8.04e-03  6.53e-03    9.71e-02  1.11e-01    1.2e-04
 836200    1.07e+00  9.86e-01    4.21e-03  3.51e-03    9.64e-02  8.89e-02    1.2e-04
 836300    1.09e+00  1.28e+00    2.78e-03  5.87e-04    9.80e-02  1.16e-01    1.2e-04
 836400    1.09e+00  9.61e-01    2.84e-03  9.11e-04    9.84e-02  8.67e-02    1.2e-04
 836500    1.08e+00  1.02e+00    4.49e-03  2.11e-03    9.73e-02  9.19e-02    1.2e-04
 836600    1.32e+00  1.85e+00    2.80e-03  5.32e-03    1.19e-01  1.67e-01    1.2e-04
 836700    9.46e-01  9.39e-01    9.31e-03  8.98e-03    8.46e-02  8.41e-02    1.2e-04
 836800    1.09e+00  1.15e+00    3.89e-03  3.18e-03    9.79e-02  1.04e-01    1.2e-04
 836900    1.09e+00  1.03e+00    9.30e-03  1.27e-02    9.73e-02  9.18e-02    1.2e-04
 837000    1.14e+00  1.22e+00    3.22e-02  3.09e-02    9.66e-02  1.05e-01    1.2e-04
 837100    1.11e+00  1.15e+00    5.16e-03  3.23e-03    9.97e-02  1.04e-01    1.2e-04
 837200    1.08e+00  9.74e-01    2.87e-03  2.94e-03    9.71e-02  8.78e-02    1.2e-04
 837300    1.07e+00  1.15e+00    1.15e-02  1.08e-02    9.55e-02  1.03e-01    1.2e-04
 837400    1.08e+00  1.15e+00    5.24e-03  5.16e-03    9.74e-02  1.04e-01    1.2e-04
 837500    5.91e-01  6.31e-01    3.86e-03  4.14e-03    5.31e-02  5.67e-02    1.2e-04
 837600    1.09e+00  9.14e-01    1.73e-02  1.27e-02    9.65e-02  8.12e-02    1.2e-04
 837700    1.07e+00  1.03e+00    3.18e-03  4.70e-03    9.69e-02  9.27e-02    1.2e-04
 837800    1.00e+00  1.07e+00    1.25e-02  1.61e-02    8.98e-02  9.56e-02    1.2e-04
 837900    7.57e-01  4.94e-01    3.78e-03  4.76e-03    6.83e-02  4.45e-02    1.2e-04
 838000    1.08e+00  1.03e+00    6.85e-03  4.69e-03    9.71e-02  9.28e-02    1.2e-04
 838100    9.31e-01  1.02e+00    5.46e-03  1.41e-02    8.37e-02  9.02e-02    1.2e-04
 838200    9.00e-01  3.80e-01    6.81e-03  5.78e-03    8.10e-02  3.40e-02    1.2e-04
 838300    9.26e-01  8.69e-01    6.24e-03  5.17e-03    8.32e-02  7.81e-02    1.2e-04
 838400    1.31e+00  1.24e+00    5.51e-03  5.26e-03    1.18e-01  1.11e-01    1.2e-04
 838500    1.09e+00  1.06e+00    3.96e-03  9.29e-04    9.79e-02  9.53e-02    1.2e-04
 838600    1.09e+00  9.89e-01    4.03e-03  3.27e-04    9.78e-02  8.92e-02    1.2e-04
 838700    9.49e-01  9.23e-01    1.77e-02  1.78e-02    8.45e-02  8.21e-02    1.2e-04
 838800    1.07e+00  1.24e+00    5.41e-03  8.36e-04    9.64e-02  1.12e-01    1.2e-04
 838900    1.09e+00  1.44e+00    4.00e-03  5.42e-03    9.79e-02  1.30e-01    1.2e-04
 839000    9.27e-01  9.75e-01    7.34e-03  9.93e-03    8.32e-02  8.72e-02    1.2e-04
 839100    1.07e+00  1.15e+00    9.04e-03  5.52e-03    9.62e-02  1.04e-01    1.2e-04
 839200    1.03e+00  9.47e-01    4.99e-03  1.40e-03    9.24e-02  8.54e-02    1.2e-04
 839300    9.14e-01  1.14e+00    4.51e-03  5.66e-03    8.23e-02  1.02e-01    1.2e-04
 839400    9.20e-01  1.37e+00    4.49e-03  5.58e-03    8.28e-02  1.23e-01    1.2e-04
 839500    1.50e+00  1.65e+00    3.91e-03  5.02e-03    1.35e-01  1.49e-01    1.2e-04
 839600    1.09e+00  1.31e+00    2.98e-03  3.98e-03    9.83e-02  1.18e-01    1.2e-04
 839700    1.07e+00  1.08e+00    7.27e-03  6.83e-03    9.66e-02  9.75e-02    1.2e-04
 839800    1.08e+00  8.72e-01    3.66e-03  7.91e-03    9.76e-02  7.81e-02    1.2e-04
 839900    1.08e+00  9.08e-01    3.01e-03  7.82e-04    9.77e-02  8.19e-02    1.2e-04
 840000    5.76e-01  5.52e-01    5.29e-03  5.81e-03    5.29e-02  5.06e-02    1.2e-04
 840100    1.05e+00  1.03e+00    2.92e-03  1.56e-06    9.71e-02  9.49e-02    1.2e-04
 840200    1.06e+00  1.08e+00    8.27e-03  5.71e-03    9.76e-02  9.96e-02    1.2e-04
 840300    9.12e-01  9.80e-01    2.36e-03  3.61e-03    8.43e-02  9.06e-02    1.2e-04
 840400    1.06e+00  1.02e+00    5.79e-03  8.04e-03    9.76e-02  9.39e-02    1.2e-04
 840500    1.29e+00  1.54e+00    3.45e-03  1.85e-03    1.19e-01  1.42e-01    1.2e-04
 840600    9.04e-01  8.58e-01    1.08e-02  9.29e-03    8.27e-02  7.86e-02    1.2e-04
 840700    6.95e-01  6.86e-01    2.32e-02  2.42e-02    5.79e-02  5.64e-02    1.2e-04
 840800    1.46e+00  1.47e+00    2.57e-03  3.00e-03    1.35e-01  1.36e-01    1.2e-04
 840900    1.26e+00  1.21e+00    2.82e-03  1.03e-03    1.17e-01  1.12e-01    1.2e-04
 841000    9.05e-01  8.52e-01    8.15e-03  4.18e-04    8.31e-02  7.88e-02    1.2e-04
 841100    4.62e-01  4.84e-01    5.11e-03  6.17e-03    4.25e-02  4.45e-02    1.2e-04
 841200    6.29e-01  5.98e-01    7.21e-03  7.27e-03    5.75e-02  5.46e-02    1.2e-04
 841300    1.05e+00  1.25e+00    3.12e-03  5.09e-03    9.68e-02  1.15e-01    1.2e-04
 841400    1.47e+00  1.35e+00    1.19e-02  1.34e-02    1.35e-01  1.24e-01    1.2e-04
 841500    8.93e-01  9.72e-01    6.00e-03  5.96e-03    8.23e-02  8.96e-02    1.2e-04
 841600    9.31e-01  9.36e-01    1.05e-02  8.15e-03    8.53e-02  8.60e-02    1.2e-04
 841700    4.84e-01  4.67e-01    2.50e-03  9.35e-05    4.47e-02  4.32e-02    1.2e-04
 841800    1.03e+00  9.02e-01    6.16e-03  8.52e-03    9.52e-02  8.28e-02    1.2e-04
 841900    1.06e+00  1.01e+00    6.88e-03  1.07e-02    9.77e-02  9.28e-02    1.2e-04
 842000    1.46e+00  1.44e+00    2.94e-03  7.31e-04    1.35e-01  1.34e-01    1.2e-04
 842100    6.78e-01  6.50e-01    2.01e-02  1.43e-02    5.79e-02  5.76e-02    1.2e-04
 842200    1.03e+00  1.27e+00    2.81e-03  4.45e-03    9.53e-02  1.18e-01    1.2e-04
 842300    6.23e-01  5.84e-01    2.44e-03  1.24e-03    5.76e-02  5.40e-02    1.2e-04
 842400    5.93e-01  6.23e-01    1.10e-02  1.08e-02    5.32e-02  5.62e-02    1.2e-04
 842500    4.58e-01  4.69e-01    5.99e-03  5.06e-03    4.21e-02  4.32e-02    1.2e-04
 842600    1.16e+00  1.15e+00    1.60e-02  1.67e-02    1.06e-01  1.05e-01    1.2e-04
 842700    4.66e-01  4.82e-01    6.97e-03  6.22e-03    4.27e-02  4.43e-02    1.2e-04
