# batch      l2_tst    l2_trn    l2_e_tst  l2_e_trn    l2_f_tst  l2_f_trn         lr
 285000    2.43e+00  2.30e+00    3.71e-02  3.36e-02    1.09e-01  1.03e-01    4.9e-04
 285100    2.27e+00  2.20e+00    2.18e-03  4.15e-03    1.03e-01  9.96e-02    4.9e-04
 285200    2.54e+00  2.40e+00    3.85e-02  3.87e-02    1.14e-01  1.07e-01    4.9e-04
 285300    2.49e+00  2.19e+00    3.13e-03  2.91e-04    1.13e-01  9.89e-02    4.9e-04
 285400    2.46e+00  2.80e+00    2.59e-02  2.15e-02    1.11e-01  1.26e-01    4.9e-04
 285500    2.57e+00  2.35e+00    1.68e-02  1.44e-02    1.16e-01  1.06e-01    4.9e-04
 285600    3.13e+00  3.39e+00    1.41e-02  8.38e-03    1.41e-01  1.54e-01    4.9e-04
 285700    2.73e+00  2.76e+00    2.04e-02  2.08e-02    1.23e-01  1.24e-01    4.9e-04
 285800    3.44e+00  3.60e+00    2.58e-02  2.15e-02    1.55e-01  1.63e-01    4.9e-04
 285900    3.01e+00  2.85e+00    3.10e-02  2.98e-02    1.36e-01  1.28e-01    4.9e-04
 286000    2.40e+00  2.21e+00    1.16e-02  1.14e-02    1.08e-01  9.98e-02    4.9e-04
 286100    2.33e+00  2.18e+00    1.27e-02  1.31e-02    1.06e-01  9.83e-02    4.9e-04
 286200    2.43e+00  2.09e+00    3.83e-03  1.12e-03    1.10e-01  9.47e-02    4.9e-04
 286300    1.45e+00  1.40e+00    4.79e-03  3.76e-03    6.56e-02  6.35e-02    4.9e-04
 286400    2.93e+00  2.49e+00    1.24e-02  9.77e-03    1.33e-01  1.13e-01    4.9e-04
 286500    3.06e+00  3.17e+00    3.30e-02  3.63e-02    1.38e-01  1.42e-01    4.9e-04
 286600    2.22e+00  2.13e+00    5.20e-03  6.90e-04    1.00e-01  9.62e-02    4.9e-04
 286700    2.29e+00  2.41e+00    7.44e-03  7.52e-03    1.03e-01  1.09e-01    4.9e-04
 286800    1.70e+00  1.77e+00    1.01e-02  9.53e-03    7.67e-02  8.00e-02    4.9e-04
 286900    2.43e+00  2.27e+00    1.96e-02  2.10e-02    1.10e-01  1.02e-01    4.9e-04
 287000    3.39e+00  3.24e+00    3.94e-03  5.34e-03    1.53e-01  1.47e-01    4.9e-04
 287100    2.22e+00  2.07e+00    1.94e-02  2.18e-02    1.00e-01  9.30e-02    4.9e-04
 287200    2.95e+00  3.01e+00    1.47e-02  1.30e-02    1.33e-01  1.36e-01    4.9e-04
 287300    2.58e+00  2.64e+00    6.05e-03  4.23e-03    1.17e-01  1.19e-01    4.9e-04
 287400    3.27e+00  3.00e+00    5.44e-03  5.88e-03    1.48e-01  1.36e-01    4.9e-04
 287500    2.42e+00  2.31e+00    1.31e-02  1.19e-02    1.10e-01  1.04e-01    4.9e-04
 287600    1.47e+00  1.41e+00    2.64e-02  2.65e-02    6.55e-02  6.28e-02    4.9e-04
 287700    3.42e+00  3.29e+00    7.41e-03  4.08e-03    1.55e-01  1.49e-01    4.9e-04
 287800    2.82e+00  2.75e+00    1.74e-02  1.15e-02    1.28e-01  1.24e-01    4.9e-04
 287900    2.58e+00  2.37e+00    5.31e-03  1.44e-03    1.17e-01  1.07e-01    4.9e-04
 288000    3.99e+00  3.25e+00    3.94e-02  3.27e-02    1.80e-01  1.46e-01    4.9e-04
 288100    3.62e+00  3.35e+00    6.17e-03  5.42e-03    1.64e-01  1.52e-01    4.9e-04
 288200    3.06e+00  2.85e+00    1.03e-02  8.82e-03    1.39e-01  1.29e-01    4.9e-04
 288300    3.88e+00  4.12e+00    1.07e-02  4.43e-03    1.76e-01  1.86e-01    4.9e-04
 288400    2.50e+00  2.90e+00    1.65e-02  2.11e-02    1.13e-01  1.31e-01    4.9e-04
 288500    2.67e+00  2.43e+00    1.81e-02  2.11e-02    1.21e-01  1.10e-01    4.9e-04
 288600    2.57e+00  2.54e+00    4.38e-03  1.15e-03    1.16e-01  1.15e-01    4.9e-04
 288700    2.36e+00  2.13e+00    1.13e-02  1.11e-02    1.07e-01  9.62e-02    4.9e-04
 288800    2.35e+00  2.38e+00    5.74e-03  1.63e-03    1.06e-01  1.08e-01    4.9e-04
 288900    2.27e+00  2.38e+00    1.39e-02  1.15e-02    1.02e-01  1.07e-01    4.9e-04
 289000    2.48e+00  2.40e+00    2.49e-02  2.62e-02    1.12e-01  1.08e-01    4.9e-04
 289100    2.28e+00  2.25e+00    2.50e-03  5.94e-03    1.03e-01  1.02e-01    4.9e-04
 289200    2.32e+00  1.97e+00    3.56e-03  2.28e-03    1.05e-01  8.91e-02    4.9e-04
 289300    2.46e+00  2.80e+00    9.65e-03  4.05e-03    1.11e-01  1.27e-01    4.9e-04
 289400    2.59e+00  2.48e+00    4.66e-03  3.08e-03    1.17e-01  1.12e-01    4.9e-04
 289500    2.85e+00  3.21e+00    5.93e-03  1.64e-03    1.29e-01  1.45e-01    4.9e-04
 289600    2.83e+00  2.72e+00    2.24e-02  2.04e-02    1.28e-01  1.23e-01    4.9e-04
 289700    2.64e+00  2.54e+00    1.03e-02  7.27e-03    1.19e-01  1.15e-01    4.9e-04
 289800    2.80e+00  2.22e+00    1.75e-03  3.67e-05    1.27e-01  1.01e-01    4.9e-04
 289900    2.24e+00  2.27e+00    6.63e-03  8.26e-03    1.02e-01  1.03e-01    4.9e-04
 290000    2.26e+00  2.04e+00    1.21e-02  1.32e-02    1.02e-01  9.21e-02    4.9e-04
 290100    2.62e+00  2.98e+00    3.16e-03  4.89e-03    1.19e-01  1.35e-01    4.9e-04
 290200    3.07e+00  2.59e+00    7.00e-03  6.08e-03    1.39e-01  1.17e-01    4.9e-04
 290300    1.67e+00  1.87e+00    2.17e-02  2.22e-02    7.50e-02  8.41e-02    4.9e-04
 290400    2.56e+00  2.63e+00    6.72e-03  1.09e-02    1.16e-01  1.19e-01    4.9e-04
 290500    2.65e+00  2.69e+00    3.64e-03  3.64e-03    1.20e-01  1.22e-01    4.9e-04
 290600    2.87e+00  2.99e+00    1.43e-02  1.26e-02    1.30e-01  1.35e-01    4.9e-04
 290700    2.32e+00  2.50e+00    6.62e-03  2.17e-03    1.05e-01  1.13e-01    4.9e-04
 290800    3.48e+00  3.16e+00    1.00e-02  1.25e-02    1.57e-01  1.43e-01    4.9e-04
 290900    2.40e+00  2.71e+00    2.39e-03  5.23e-04    1.09e-01  1.23e-01    4.9e-04
 291000    2.13e+00  1.99e+00    7.94e-03  6.81e-03    9.61e-02  8.98e-02    4.9e-04
 291100    3.63e+00  3.64e+00    4.86e-03  2.83e-03    1.64e-01  1.65e-01    4.9e-04
 291200    2.52e+00  2.33e+00    3.38e-03  1.31e-03    1.14e-01  1.05e-01    4.9e-04
 291300    2.43e+00  2.45e+00    2.10e-02  2.66e-02    1.10e-01  1.10e-01    4.9e-04
 291400    2.58e+00  2.34e+00    2.96e-02  3.14e-02    1.16e-01  1.05e-01    4.9e-04
 291500    2.73e+00  2.79e+00    2.39e-02  2.19e-02    1.23e-01  1.26e-01    4.9e-04
 291600    3.10e+00  2.78e+00    2.13e-02  2.38e-02    1.40e-01  1.25e-01    4.9e-04
 291700    2.62e+00  2.58e+00    1.27e-02  1.06e-02    1.19e-01  1.17e-01    4.9e-04
 291800    2.16e+00  2.12e+00    1.51e-02  1.18e-02    9.76e-02  9.59e-02    4.9e-04
 291900    2.23e+00  2.95e+00    4.58e-03  9.98e-03    1.01e-01  1.34e-01    4.9e-04
 292000    1.65e+00  1.47e+00    1.43e-02  1.46e-02    7.44e-02  6.62e-02    4.9e-04
 292100    2.30e+00  1.95e+00    8.98e-03  7.94e-03    1.04e-01  8.82e-02    4.9e-04
 292200    1.40e+00  1.44e+00    2.93e-03  3.93e-03    6.36e-02  6.50e-02    4.9e-04
 292300    2.92e+00  2.53e+00    3.67e-03  4.04e-03    1.32e-01  1.15e-01    4.9e-04
 292400    1.85e+00  1.67e+00    1.18e-02  5.98e-03    8.34e-02  7.55e-02    4.9e-04
 292500    2.47e+00  2.31e+00    1.11e-02  8.16e-03    1.12e-01  1.04e-01    4.9e-04
 292600    3.56e+00  3.94e+00    7.30e-03  8.65e-03    1.61e-01  1.78e-01    4.9e-04
 292700    2.14e+00  2.08e+00    9.09e-03  1.05e-02    9.67e-02  9.40e-02    4.9e-04
 292800    2.27e+00  2.43e+00    9.49e-03  8.78e-03    1.02e-01  1.10e-01    4.9e-04
 292900    2.57e+00  2.08e+00    2.49e-02  1.93e-02    1.16e-01  9.37e-02    4.9e-04
 293000    2.49e+00  2.66e+00    7.16e-03  4.60e-03    1.13e-01  1.20e-01    4.9e-04
 293100    1.69e+00  1.54e+00    1.48e-02  1.62e-02    7.63e-02  6.94e-02    4.9e-04
 293200    1.66e+00  1.65e+00    1.69e-02  1.73e-02    7.46e-02  7.41e-02    4.9e-04
 293300    3.37e+00  3.44e+00    9.37e-03  7.05e-03    1.52e-01  1.56e-01    4.9e-04
 293400    2.09e+00  2.06e+00    1.23e-02  1.17e-02    9.43e-02  9.29e-02    4.9e-04
 293500    2.29e+00  1.92e+00    5.84e-03  2.41e-03    1.04e-01  8.70e-02    4.9e-04
 293600    2.50e+00  2.82e+00    7.77e-03  2.07e-03    1.13e-01  1.27e-01    4.9e-04
 293700    2.39e+00  2.33e+00    3.96e-03  3.94e-03    1.08e-01  1.05e-01    4.9e-04
 293800    2.55e+00  2.70e+00    2.61e-02  2.94e-02    1.15e-01  1.22e-01    4.9e-04
 293900    2.53e+00  2.82e+00    4.84e-03  2.44e-03    1.14e-01  1.28e-01    4.9e-04
 294000    1.46e+00  1.46e+00    2.14e-02  2.09e-02    6.52e-02  6.52e-02    4.9e-04
 294100    1.32e+00  1.29e+00    6.25e-02  6.38e-02    5.67e-02  5.54e-02    4.9e-04
 294200    2.55e+00  2.35e+00    2.47e-02  2.59e-02    1.15e-01  1.06e-01    4.9e-04
 294300    1.46e+00  1.62e+00    9.57e-04  7.99e-04    6.63e-02  7.35e-02    4.9e-04
 294400    2.49e+00  2.24e+00    4.44e-03  5.39e-03    1.13e-01  1.01e-01    4.9e-04
 294500    2.65e+00  2.53e+00    1.23e-02  1.69e-02    1.20e-01  1.14e-01    4.9e-04
 294600    2.53e+00  2.13e+00    1.05e-02  6.65e-03    1.14e-01  9.62e-02    4.9e-04
 294700    2.61e+00  2.75e+00    7.12e-03  1.29e-02    1.18e-01  1.24e-01    4.9e-04
 294800    2.53e+00  2.83e+00    1.53e-02  1.40e-02    1.14e-01  1.28e-01    4.9e-04
 294900    2.46e+00  2.51e+00    3.06e-02  3.10e-02    1.11e-01  1.13e-01    4.9e-04
 295000    1.65e+00  1.60e+00    1.16e-01  1.17e-01    6.66e-02  6.35e-02    4.9e-04
 295100    1.69e+00  1.67e+00    2.78e-02  2.81e-02    7.54e-02  7.43e-02    4.9e-04
 295200    2.62e+00  2.81e+00    3.55e-02  3.83e-02    1.18e-01  1.26e-01    4.9e-04
 295300    2.54e+00  2.55e+00    2.27e-02  1.97e-02    1.15e-01  1.15e-01    4.9e-04
 295400    2.55e+00  2.56e+00    1.13e-02  1.13e-02    1.15e-01  1.16e-01    4.9e-04
 295500    2.01e+00  1.85e+00    9.32e-03  1.19e-02    9.11e-02  8.34e-02    4.9e-04
 295600    3.07e+00  2.63e+00    3.31e-03  3.38e-03    1.39e-01  1.19e-01    4.9e-04
 295700    2.46e+00  3.07e+00    2.92e-02  3.41e-02    1.11e-01  1.38e-01    4.9e-04
 295800    1.34e+00  1.43e+00    1.94e-02  1.73e-02    6.05e-02  6.45e-02    4.9e-04
 295900    2.54e+00  2.21e+00    7.33e-03  1.14e-02    1.15e-01  9.98e-02    4.9e-04
 296000    1.75e+00  1.45e+00    1.40e-02  1.64e-02    7.89e-02  6.50e-02    4.9e-04
 296100    2.54e+00  2.51e+00    2.12e-02  2.13e-02    1.15e-01  1.13e-01    4.9e-04
 296200    1.63e+00  1.84e+00    1.02e-02  1.13e-02    7.36e-02  8.29e-02    4.9e-04
 296300    2.04e+00  2.17e+00    5.89e-03  5.60e-03    9.23e-02  9.82e-02    4.9e-04
 296400    2.52e+00  2.43e+00    4.71e-02  4.68e-02    1.12e-01  1.08e-01    4.9e-04
 296500    2.55e+00  2.18e+00    8.95e-03  1.07e-02    1.15e-01  9.84e-02    4.9e-04
 296600    2.40e+00  2.25e+00    1.32e-02  1.40e-02    1.09e-01  1.02e-01    4.9e-04
 296700    2.09e+00  2.28e+00    1.89e-02  1.71e-02    9.43e-02  1.03e-01    4.9e-04
 296800    2.25e+00  2.61e+00    1.90e-02  1.94e-02    1.02e-01  1.18e-01    4.9e-04
 296900    2.62e+00  2.65e+00    2.64e-03  1.72e-03    1.18e-01  1.20e-01    4.9e-04
 297000    1.40e+00  1.52e+00    1.79e-02  1.66e-02    6.34e-02  6.88e-02    4.9e-04
 297100    2.29e+00  2.37e+00    1.49e-02  1.63e-02    1.04e-01  1.07e-01    4.9e-04
 297200    2.53e+00  2.22e+00    2.48e-02  2.44e-02    1.14e-01  9.99e-02    4.9e-04
 297300    1.44e+00  1.43e+00    7.43e-03  6.79e-03    6.53e-02  6.48e-02    4.9e-04
 297400    1.69e+00  1.82e+00    9.66e-03  9.21e-03    7.62e-02  8.24e-02    4.9e-04
 297500    1.72e+00  1.47e+00    7.00e-03  6.46e-03    7.76e-02  6.65e-02    4.9e-04
 297600    3.16e+00  2.71e+00    3.88e-02  3.95e-02    1.42e-01  1.22e-01    4.9e-04
 297700    2.99e+00  3.13e+00    3.53e-02  3.31e-02    1.34e-01  1.41e-01    4.9e-04
 297800    3.43e+00  3.60e+00    6.82e-03  9.34e-03    1.55e-01  1.63e-01    4.9e-04
 297900    2.93e+00  3.25e+00    3.36e-03  1.44e-03    1.33e-01  1.47e-01    4.9e-04
 298000    2.92e+00  2.44e+00    8.91e-03  7.39e-03    1.32e-01  1.11e-01    4.9e-04
 298100    2.14e+00  2.37e+00    2.17e-02  1.76e-02    9.66e-02  1.07e-01    4.9e-04
 298200    2.20e+00  2.44e+00    3.80e-03  7.72e-03    9.97e-02  1.10e-01    4.9e-04
 298300    1.54e+00  1.57e+00    1.59e-02  1.61e-02    6.93e-02  7.07e-02    4.9e-04
 298400    1.74e+00  1.91e+00    5.23e-03  6.74e-03    7.85e-02  8.64e-02    4.9e-04
 298500    2.14e+00  2.04e+00    1.58e-02  1.33e-02    9.68e-02  9.22e-02    4.9e-04
 298600    3.28e+00  2.77e+00    2.43e-03  1.52e-03    1.48e-01  1.25e-01    4.9e-04
 298700    1.42e+00  1.08e+00    1.77e-02  1.94e-02    6.42e-02  4.87e-02    4.9e-04
 298800    2.30e+00  2.10e+00    4.02e-03  3.12e-03    1.04e-01  9.51e-02    4.9e-04
 298900    1.44e+00  1.40e+00    2.29e-03  2.79e-03    6.52e-02  6.35e-02    4.9e-04
 299000    2.29e+00  2.39e+00    1.11e-02  1.22e-02    1.04e-01  1.08e-01    4.9e-04
 299100    1.54e+00  1.61e+00    2.36e-02  2.70e-02    6.95e-02  7.25e-02    4.9e-04
 299200    1.66e+00  1.39e+00    1.92e-02  1.78e-02    7.48e-02  6.22e-02    4.9e-04
 299300    2.27e+00  2.18e+00    9.53e-03  8.64e-03    1.03e-01  9.86e-02    4.9e-04
 299400    2.49e+00  2.27e+00    2.28e-02  2.13e-02    1.12e-01  1.02e-01    4.9e-04
 299500    2.19e+00  2.08e+00    1.41e-02  1.58e-02    9.91e-02  9.40e-02    4.9e-04
 299600    2.72e+00  2.55e+00    5.07e-03  9.69e-03    1.23e-01  1.16e-01    4.9e-04
 299700    2.37e+00  3.08e+00    2.00e-03  7.81e-03    1.07e-01  1.39e-01    4.9e-04
 299800    2.30e+00  2.37e+00    3.31e-02  3.59e-02    1.03e-01  1.06e-01    4.9e-04
 299900    2.47e+00  2.59e+00    1.45e-02  1.04e-02    1.11e-01  1.17e-01    4.9e-04
 300000    2.47e+00  2.33e+00    1.77e-02  1.72e-02    1.14e-01  1.08e-01    4.6e-04
 300100    1.37e+00  1.59e+00    9.11e-02  9.05e-02    6.33e-02  7.38e-02    4.6e-04
 300200    2.35e+00  2.23e+00    9.44e-03  9.61e-03    1.09e-01  1.04e-01    4.6e-04
 300300    2.19e+00  2.18e+00    9.86e-02  1.01e-01    9.69e-02  9.64e-02    4.6e-04
 300400    3.34e+00  3.29e+00    6.51e-03  6.03e-03    1.55e-01  1.53e-01    4.6e-04
 300500    2.44e+00  2.61e+00    4.08e-02  4.55e-02    1.12e-01  1.19e-01    4.6e-04
 300600    1.20e+00  1.03e+00    2.18e-02  2.41e-02    5.52e-02  4.72e-02    4.6e-04
 300700    3.07e+00  2.91e+00    1.15e-02  1.28e-02    1.42e-01  1.35e-01    4.6e-04
 300800    2.48e+00  2.35e+00    1.67e-02  1.97e-02    1.15e-01  1.09e-01    4.6e-04
 300900    2.12e+00  2.65e+00    3.91e-02  4.11e-02    9.79e-02  1.22e-01    4.6e-04
 301000    2.40e+00  2.49e+00    3.52e-03  3.51e-03    1.12e-01  1.15e-01    4.6e-04
 301100    2.23e+00  2.10e+00    5.20e-03  8.50e-03    1.04e-01  9.75e-02    4.6e-04
 301200    2.39e+00  2.60e+00    9.69e-03  2.09e-03    1.11e-01  1.21e-01    4.6e-04
 301300    2.20e+00  2.23e+00    1.28e-02  2.09e-02    1.02e-01  1.03e-01    4.6e-04
 301400    2.37e+00  2.45e+00    5.26e-03  2.73e-03    1.10e-01  1.14e-01    4.6e-04
 301500    3.01e+00  2.80e+00    1.14e-02  1.12e-02    1.39e-01  1.30e-01    4.6e-04
 301600    2.72e+00  2.75e+00    1.19e-02  1.19e-02    1.26e-01  1.27e-01    4.6e-04
 301700    1.41e+00  1.44e+00    4.67e-03  7.44e-03    6.54e-02  6.70e-02    4.6e-04
 301800    2.39e+00  2.42e+00    1.44e-02  1.00e-02    1.11e-01  1.12e-01    4.6e-04
 301900    2.84e+00  2.35e+00    9.81e-03  9.87e-03    1.32e-01  1.09e-01    4.6e-04
 302000    2.74e+00  2.24e+00    4.70e-03  1.54e-03    1.27e-01  1.04e-01    4.6e-04
 302100    2.41e+00  2.47e+00    1.05e-02  1.27e-02    1.12e-01  1.15e-01    4.6e-04
 302200    2.64e+00  2.25e+00    1.20e-02  1.48e-02    1.22e-01  1.04e-01    4.6e-04
 302300    1.59e+00  1.80e+00    3.98e-03  9.97e-04    7.37e-02  8.36e-02    4.6e-04
 302400    2.38e+00  2.19e+00    1.76e-02  1.09e-02    1.10e-01  1.01e-01    4.6e-04
 302500    1.20e+00  1.12e+00    4.06e-02  4.02e-02    5.41e-02  5.05e-02    4.6e-04
 302600    2.44e+00  2.62e+00    4.33e-02  3.86e-02    1.12e-01  1.20e-01    4.6e-04
 302700    3.01e+00  2.68e+00    8.59e-03  8.61e-03    1.40e-01  1.25e-01    4.6e-04
 302800    2.41e+00  2.36e+00    2.97e-03  2.69e-03    1.12e-01  1.09e-01    4.6e-04
 302900    2.36e+00  2.56e+00    1.20e-01  1.15e-01    1.03e-01  1.13e-01    4.6e-04
 303000    2.35e+00  2.07e+00    1.59e-02  1.59e-02    1.09e-01  9.59e-02    4.6e-04
 303100    3.10e+00  2.62e+00    2.74e-02  2.55e-02    1.43e-01  1.21e-01    4.6e-04
 303200    2.17e+00  1.95e+00    3.56e-03  7.31e-03    1.01e-01  9.05e-02    4.6e-04
 303300    2.15e+00  2.88e+00    7.77e-03  8.72e-04    9.98e-02  1.34e-01    4.6e-04
 303400    2.61e+00  2.54e+00    1.23e-02  1.09e-02    1.21e-01  1.18e-01    4.6e-04
 303500    2.16e+00  2.22e+00    2.44e-02  2.45e-02    9.95e-02  1.02e-01    4.6e-04
 303600    3.35e+00  3.31e+00    2.02e-02  2.43e-02    1.55e-01  1.53e-01    4.6e-04
 303700    2.88e+00  2.59e+00    4.49e-02  4.94e-02    1.32e-01  1.18e-01    4.6e-04
 303800    2.41e+00  2.30e+00    4.61e-02  4.66e-02    1.10e-01  1.05e-01    4.6e-04
 303900    2.14e+00  2.21e+00    1.27e-02  4.89e-03    9.90e-02  1.03e-01    4.6e-04
 304000    2.87e+00  2.71e+00    2.12e-02  2.60e-02    1.33e-01  1.25e-01    4.6e-04
 304100    2.36e+00  2.33e+00    6.04e-03  5.94e-03    1.10e-01  1.08e-01    4.6e-04
 304200    2.24e+00  2.01e+00    1.38e-02  1.20e-02    1.04e-01  9.32e-02    4.6e-04
 304300    2.10e+00  1.98e+00    8.91e-03  3.96e-03    9.75e-02  9.18e-02    4.6e-04
 304400    2.98e+00  2.81e+00    9.60e-03  1.09e-02    1.38e-01  1.30e-01    4.6e-04
 304500    3.32e+00  3.17e+00    2.70e-02  2.50e-02    1.54e-01  1.47e-01    4.6e-04
 304600    3.54e+00  3.16e+00    1.71e-02  2.20e-02    1.64e-01  1.46e-01    4.6e-04
 304700    3.57e+00  3.51e+00    1.22e-02  8.82e-03    1.66e-01  1.63e-01    4.6e-04
 304800    1.33e+00  1.38e+00    1.62e-02  1.72e-02    6.15e-02  6.34e-02    4.6e-04
 304900    3.37e+00  3.53e+00    1.07e-02  1.05e-02    1.56e-01  1.64e-01    4.6e-04
 305000    3.64e+00  2.93e+00    2.88e-02  2.25e-02    1.69e-01  1.36e-01    4.6e-04
 305100    2.73e+00  2.70e+00    1.46e-02  1.83e-02    1.27e-01  1.25e-01    4.6e-04
 305200    2.29e+00  2.08e+00    9.71e-03  1.04e-02    1.06e-01  9.67e-02    4.6e-04
 305300    3.04e+00  3.60e+00    3.60e-03  1.84e-03    1.41e-01  1.67e-01    4.6e-04
 305400    1.18e+00  1.10e+00    2.03e-02  2.22e-02    5.42e-02  5.07e-02    4.6e-04
 305500    1.26e+00  1.13e+00    3.75e-02  4.02e-02    5.71e-02  5.11e-02    4.6e-04
 305600    2.36e+00  2.17e+00    2.54e-02  2.36e-02    1.09e-01  1.00e-01    4.6e-04
 305700    2.35e+00  2.15e+00    1.67e-02  1.36e-02    1.09e-01  9.98e-02    4.6e-04
 305800    2.43e+00  2.00e+00    4.05e-03  4.58e-05    1.13e-01  9.30e-02    4.6e-04
 305900    2.04e+00  1.83e+00    2.30e-02  2.45e-02    9.46e-02  8.48e-02    4.6e-04
 306000    1.34e+00  1.28e+00    8.29e-04  8.33e-04    6.22e-02  5.94e-02    4.6e-04
 306100    1.29e+00  1.06e+00    6.49e-02  6.63e-02    5.66e-02  4.46e-02    4.6e-04
 306200    2.21e+00  1.97e+00    3.35e-02  3.46e-02    1.02e-01  9.03e-02    4.6e-04
 306300    3.44e+00  3.77e+00    9.00e-03  1.47e-02    1.60e-01  1.75e-01    4.6e-04
 306400    2.13e+00  2.34e+00    1.99e-02  2.03e-02    9.89e-02  1.08e-01    4.6e-04
 306500    2.05e+00  2.14e+00    5.99e-03  4.86e-03    9.51e-02  9.93e-02    4.6e-04
 306600    2.62e+00  2.65e+00    3.38e-03  1.21e-04    1.22e-01  1.23e-01    4.6e-04
 306700    2.35e+00  2.51e+00    8.11e-03  5.70e-04    1.09e-01  1.17e-01    4.6e-04
 306800    2.44e+00  2.53e+00    1.18e-02  1.42e-02    1.13e-01  1.17e-01    4.6e-04
 306900    2.46e+00  2.33e+00    3.73e-03  3.76e-03    1.14e-01  1.08e-01    4.6e-04
 307000    2.55e+00  2.26e+00    1.39e-02  1.16e-02    1.18e-01  1.05e-01    4.6e-04
 307100    2.67e+00  2.33e+00    6.16e-03  2.18e-03    1.24e-01  1.08e-01    4.6e-04
 307200    2.99e+00  2.73e+00    6.20e-03  6.89e-03    1.39e-01  1.27e-01    4.6e-04
 307300    2.40e+00  2.11e+00    1.32e-02  1.36e-02    1.11e-01  9.78e-02    4.6e-04
 307400    1.32e+00  1.18e+00    9.85e-03  1.03e-02    6.13e-02  5.46e-02    4.6e-04
 307500    1.36e+00  1.36e+00    9.79e-03  8.54e-03    6.31e-02  6.30e-02    4.6e-04
 307600    1.37e+00  1.32e+00    1.74e-02  1.80e-02    6.30e-02  6.05e-02    4.6e-04
 307700    2.39e+00  2.44e+00    1.72e-02  1.57e-02    1.11e-01  1.13e-01    4.6e-04
 307800    2.29e+00  2.44e+00    1.96e-02  1.96e-02    1.06e-01  1.13e-01    4.6e-04
 307900    2.34e+00  2.32e+00    1.30e-02  1.57e-02    1.08e-01  1.07e-01    4.6e-04
 308000    2.49e+00  2.41e+00    1.35e-02  1.10e-02    1.15e-01  1.12e-01    4.6e-04
 308100    2.15e+00  1.90e+00    6.71e-03  6.44e-03    9.98e-02  8.81e-02    4.6e-04
 308200    2.23e+00  2.14e+00    4.30e-03  3.44e-03    1.03e-01  9.92e-02    4.6e-04
 308300    2.97e+00  3.19e+00    5.18e-03  8.20e-03    1.38e-01  1.48e-01    4.6e-04
 308400    2.70e+00  2.29e+00    2.95e-03  1.33e-04    1.26e-01  1.06e-01    4.6e-04
 308500    2.45e+00  2.20e+00    3.25e-02  3.38e-02    1.13e-01  1.01e-01    4.6e-04
 308600    3.01e+00  2.86e+00    1.92e-02  1.96e-02    1.39e-01  1.33e-01    4.6e-04
 308700    1.36e+00  1.27e+00    1.98e-02  2.02e-02    6.24e-02  5.81e-02    4.6e-04
 308800    2.19e+00  1.98e+00    3.82e-02  3.83e-02    1.00e-01  9.02e-02    4.6e-04
 308900    3.23e+00  3.21e+00    1.28e-02  1.16e-02    1.50e-01  1.49e-01    4.6e-04
 309000    3.06e+00  2.94e+00    4.80e-03  2.06e-03    1.42e-01  1.37e-01    4.6e-04
 309100    3.01e+00  2.55e+00    1.19e-02  1.25e-02    1.40e-01  1.18e-01    4.6e-04
 309200    2.20e+00  2.43e+00    1.14e-02  1.16e-02    1.02e-01  1.13e-01    4.6e-04
 309300    2.40e+00  2.47e+00    5.31e-03  6.53e-04    1.11e-01  1.14e-01    4.6e-04
 309400    2.35e+00  2.24e+00    3.64e-03  1.16e-03    1.09e-01  1.04e-01    4.6e-04
 309500    3.51e+00  3.78e+00    1.22e-02  1.41e-02    1.63e-01  1.75e-01    4.6e-04
 309600    1.42e+00  1.41e+00    5.08e-02  5.21e-02    6.14e-02  6.06e-02    4.6e-04
 309700    2.30e+00  2.02e+00    4.35e-03  3.30e-03    1.07e-01  9.36e-02    4.6e-04
 309800    2.62e+00  2.10e+00    1.16e-02  1.08e-02    1.21e-01  9.76e-02    4.6e-04
 309900    2.51e+00  2.73e+00    9.04e-03  9.47e-03    1.16e-01  1.27e-01    4.6e-04
 310000    2.10e+00  1.99e+00    6.23e-03  1.61e-03    9.73e-02  9.25e-02    4.6e-04
 310100    1.59e+00  1.21e+00    4.14e-03  3.15e-03    7.37e-02  5.60e-02    4.6e-04
 310200    3.40e+00  3.56e+00    8.03e-02  8.41e-02    1.54e-01  1.61e-01    4.6e-04
 310300    2.56e+00  2.46e+00    7.53e-03  8.79e-03    1.19e-01  1.14e-01    4.6e-04
 310400    2.65e+00  2.67e+00    1.10e-02  1.82e-03    1.23e-01  1.24e-01    4.6e-04
 310500    1.27e+00  1.25e+00    2.95e-02  2.18e-02    5.82e-02  5.75e-02    4.6e-04
 310600    1.42e+00  1.35e+00    2.08e-02  2.06e-02    6.52e-02  6.19e-02    4.6e-04
 310700    1.43e+00  1.54e+00    1.02e-03  3.52e-04    6.62e-02  7.16e-02    4.6e-04
 310800    2.93e+00  2.75e+00    1.86e-02  1.88e-02    1.36e-01  1.27e-01    4.6e-04
 310900    2.58e+00  2.23e+00    1.82e-02  2.45e-02    1.19e-01  1.03e-01    4.6e-04
 311000    2.19e+00  1.88e+00    2.02e-02  1.95e-02    1.01e-01  8.67e-02    4.6e-04
 311100    2.40e+00  2.29e+00    6.49e-03  7.93e-03    1.11e-01  1.06e-01    4.6e-04
 311200    2.86e+00  2.77e+00    6.39e-03  7.08e-03    1.33e-01  1.28e-01    4.6e-04
