# batch      l2_tst    l2_trn    l2_e_tst  l2_e_trn    l2_f_tst  l2_f_trn         lr
 603400    1.57e+00  1.52e+00    7.15e-03  5.91e-03    1.07e-01  1.03e-01    2.1e-04
 603500    8.29e-01  8.69e-01    1.28e-02  1.18e-02    5.54e-02  5.84e-02    2.1e-04
 603600    1.58e+00  1.55e+00    9.37e-03  1.00e-02    1.07e-01  1.05e-01    2.1e-04
 603700    1.83e+00  1.57e+00    4.19e-03  2.96e-03    1.25e-01  1.07e-01    2.1e-04
 603800    1.45e+00  1.55e+00    5.34e-03  4.95e-03    9.86e-02  1.06e-01    2.1e-04
 603900    1.46e+00  1.59e+00    4.05e-03  7.26e-03    9.93e-02  1.08e-01    2.1e-04
 604000    1.92e+00  1.99e+00    3.00e-03  4.82e-04    1.31e-01  1.36e-01    2.1e-04
 604100    1.69e+00  1.64e+00    1.88e-02  2.15e-02    1.14e-01  1.10e-01    2.1e-04
 604200    1.43e+00  1.34e+00    1.26e-02  1.35e-02    9.68e-02  9.05e-02    2.1e-04
 604300    9.99e-01  9.68e-01    3.28e-02  3.45e-02    6.57e-02  6.32e-02    2.1e-04
 604400    1.99e+00  1.91e+00    8.45e-03  8.73e-03    1.35e-01  1.30e-01    2.1e-04
 604500    1.54e+00  1.72e+00    9.03e-03  8.80e-03    1.05e-01  1.17e-01    2.1e-04
 604600    1.50e+00  1.65e+00    8.39e-03  1.64e-03    1.02e-01  1.13e-01    2.1e-04
 604700    1.44e+00  1.30e+00    4.10e-03  4.29e-03    9.79e-02  8.82e-02    2.1e-04
 604800    1.48e+00  1.71e+00    4.61e-03  2.96e-03    1.01e-01  1.17e-01    2.1e-04
 604900    2.26e+00  2.28e+00    3.98e-02  2.93e-02    1.51e-01  1.54e-01    2.1e-04
 605000    1.60e+00  1.59e+00    9.85e-03  6.54e-03    1.09e-01  1.09e-01    2.1e-04
 605100    1.57e+00  1.73e+00    1.59e-02  1.44e-02    1.07e-01  1.17e-01    2.1e-04
 605200    1.55e+00  1.53e+00    1.26e-02  1.39e-02    1.05e-01  1.03e-01    2.1e-04
 605300    8.48e-01  7.23e-01    7.61e-03  4.04e-03    5.76e-02  4.92e-02    2.1e-04
 605400    7.03e-01  6.56e-01    1.16e-02  1.03e-02    4.79e-02  4.47e-02    2.1e-04
 605500    1.58e+00  1.50e+00    4.39e-03  4.80e-04    1.07e-01  1.02e-01    2.1e-04
 605600    8.14e-01  8.11e-01    3.38e-03  1.91e-03    5.54e-02  5.52e-02    2.1e-04
 605700    1.48e+00  1.30e+00    2.18e-02  2.02e-02    9.92e-02  8.72e-02    2.1e-04
 605800    1.54e+00  1.62e+00    3.53e-03  9.78e-04    1.05e-01  1.10e-01    2.1e-04
 605900    1.56e+00  1.40e+00    5.32e-03  5.03e-03    1.06e-01  9.53e-02    2.1e-04
 606000    1.59e+00  1.61e+00    1.38e-02  1.14e-02    1.08e-01  1.10e-01    2.1e-04
 606100    2.22e+00  2.21e+00    1.35e-02  1.43e-02    1.51e-01  1.50e-01    2.1e-04
 606200    1.48e+00  1.18e+00    5.66e-03  6.38e-03    1.01e-01  8.04e-02    2.1e-04
 606300    1.48e+00  1.72e+00    1.82e-03  4.13e-04    1.01e-01  1.17e-01    2.1e-04
 606400    1.86e+00  1.88e+00    9.86e-03  1.12e-02    1.27e-01  1.27e-01    2.1e-04
 606500    1.45e+00  1.56e+00    1.34e-02  1.47e-02    9.84e-02  1.06e-01    2.1e-04
 606600    1.25e+00  1.29e+00    8.36e-03  6.09e-03    8.51e-02  8.77e-02    2.1e-04
 606700    1.22e+00  1.12e+00    7.45e-03  4.77e-03    8.32e-02  7.61e-02    2.1e-04
 606800    2.00e+00  1.82e+00    1.15e-02  1.04e-02    1.36e-01  1.24e-01    2.1e-04
 606900    1.55e+00  1.44e+00    3.80e-03  4.17e-03    1.05e-01  9.82e-02    2.1e-04
 607000    2.23e+00  2.39e+00    1.21e-02  1.50e-02    1.51e-01  1.62e-01    2.1e-04
 607100    8.11e-01  7.56e-01    7.89e-03  7.62e-03    5.49e-02  5.11e-02    2.1e-04
 607200    1.65e+00  1.75e+00    3.01e-02  3.24e-02    1.10e-01  1.16e-01    2.1e-04
 607300    8.04e-01  7.14e-01    3.00e-03  3.02e-03    5.47e-02  4.86e-02    2.1e-04
 607400    1.36e+00  1.15e+00    8.19e-03  9.90e-03    9.24e-02  7.81e-02    2.1e-04
 607500    2.22e+00  2.40e+00    1.07e-02  9.84e-03    1.51e-01  1.63e-01    2.1e-04
 607600    1.55e+00  1.87e+00    4.23e-03  2.41e-03    1.06e-01  1.27e-01    2.1e-04
 607700    1.42e+00  1.19e+00    2.26e-02  2.20e-02    9.48e-02  7.92e-02    2.1e-04
 607800    1.61e+00  1.51e+00    1.28e-02  1.01e-02    1.09e-01  1.02e-01    2.1e-04
 607900    1.58e+00  1.47e+00    7.13e-03  7.90e-03    1.07e-01  9.97e-02    2.1e-04
 608000    2.26e+00  2.09e+00    4.83e-03  5.92e-03    1.54e-01  1.43e-01    2.1e-04
 608100    1.32e+00  1.30e+00    2.73e-02  3.01e-02    8.86e-02  8.72e-02    2.1e-04
 608200    2.25e+00  2.10e+00    8.89e-03  2.57e-03    1.53e-01  1.43e-01    2.1e-04
 608300    1.58e+00  1.20e+00    3.52e-03  4.84e-03    1.08e-01  8.19e-02    2.1e-04
 608400    1.60e+00  1.38e+00    3.53e-03  1.16e-03    1.09e-01  9.43e-02    2.1e-04
 608500    1.35e+00  1.42e+00    5.52e-03  4.92e-03    9.21e-02  9.65e-02    2.1e-04
 608600    1.46e+00  1.64e+00    4.12e-03  2.69e-04    9.92e-02  1.11e-01    2.1e-04
 608700    1.36e+00  1.39e+00    5.30e-03  4.20e-03    9.28e-02  9.46e-02    2.1e-04
 608800    1.99e+00  2.05e+00    4.52e-03  4.73e-03    1.35e-01  1.40e-01    2.1e-04
 608900    1.46e+00  1.60e+00    2.96e-03  3.59e-03    9.95e-02  1.09e-01    2.1e-04
 609000    1.56e+00  1.55e+00    5.84e-03  5.39e-03    1.06e-01  1.06e-01    2.1e-04
 609100    1.56e+00  1.44e+00    2.26e-03  7.93e-04    1.06e-01  9.82e-02    2.1e-04
 609200    9.02e-01  8.06e-01    1.39e-02  9.37e-03    6.04e-02  5.44e-02    2.1e-04
 609300    1.40e+00  1.25e+00    6.59e-03  3.75e-03    9.50e-02  8.48e-02    2.1e-04
 609400    8.19e-01  7.37e-01    1.67e-02  1.61e-02    5.51e-02  4.94e-02    2.1e-04
 609500    1.47e+00  1.29e+00    4.02e-03  4.05e-03    9.99e-02  8.79e-02    2.1e-04
 609600    1.55e+00  1.48e+00    2.30e-03  5.21e-04    1.06e-01  1.01e-01    2.1e-04
 609700    8.57e-01  7.51e-01    7.51e-03  7.39e-03    5.80e-02  5.08e-02    2.1e-04
 609800    1.55e+00  1.45e+00    2.32e-03  1.78e-04    1.05e-01  9.89e-02    2.1e-04
 609900    1.37e+00  1.35e+00    1.18e-02  1.49e-02    9.28e-02  9.15e-02    2.1e-04
 610000    1.44e+00  1.11e+00    7.79e-03  6.98e-03    9.78e-02  7.56e-02    2.1e-04
 610100    1.70e+00  1.62e+00    6.37e-03  2.55e-03    1.16e-01  1.10e-01    2.1e-04
 610200    1.35e+00  1.12e+00    2.01e-02  1.83e-02    9.07e-02  7.47e-02    2.1e-04
 610300    1.39e+00  1.34e+00    1.22e-02  1.18e-02    9.39e-02  9.11e-02    2.1e-04
 610400    1.75e+00  1.66e+00    7.49e-03  9.46e-03    1.19e-01  1.13e-01    2.1e-04
 610500    8.14e-01  8.14e-01    1.18e-02  1.13e-02    5.46e-02  5.47e-02    2.1e-04
 610600    1.52e+00  1.60e+00    2.80e-02  3.07e-02    1.01e-01  1.06e-01    2.1e-04
 610700    2.06e+00  2.31e+00    1.32e-02  2.14e-02    1.40e-01  1.56e-01    2.1e-04
 610800    1.84e+00  1.93e+00    4.44e-03  3.27e-03    1.25e-01  1.31e-01    2.1e-04
 610900    1.48e+00  1.73e+00    8.02e-03  1.61e-03    1.00e-01  1.18e-01    2.1e-04
 611000    1.56e+00  1.84e+00    1.05e-02  1.16e-02    1.06e-01  1.25e-01    2.1e-04
 611100    1.58e+00  1.39e+00    3.19e-03  1.23e-03    1.07e-01  9.50e-02    2.1e-04
 611200    1.48e+00  1.18e+00    1.72e-02  1.57e-02    1.00e-01  7.91e-02    2.1e-04
 611300    1.64e+00  1.26e+00    3.01e-03  5.72e-04    1.11e-01  8.56e-02    2.1e-04
 611400    1.45e+00  1.24e+00    8.00e-03  7.76e-03    9.88e-02  8.41e-02    2.1e-04
 611500    1.39e+00  1.72e+00    6.27e-03  7.67e-03    9.49e-02  1.17e-01    2.1e-04
 611600    1.77e+00  1.85e+00    4.32e-03  2.35e-03    1.21e-01  1.26e-01    2.1e-04
 611700    1.85e+00  1.76e+00    7.18e-03  5.55e-03    1.26e-01  1.20e-01    2.1e-04
 611800    1.94e+00  1.85e+00    2.12e-02  1.96e-02    1.31e-01  1.25e-01    2.1e-04
 611900    1.59e+00  1.64e+00    2.52e-03  1.15e-03    1.08e-01  1.12e-01    2.1e-04
 612000    8.17e-01  9.00e-01    1.21e-02  1.25e-02    5.48e-02  6.04e-02    2.1e-04
 612100    1.35e+00  6.81e-01    6.03e-03  9.09e-04    9.20e-02  4.64e-02    2.1e-04
 612200    1.23e+00  1.29e+00    7.35e-03  5.99e-03    8.36e-02  8.78e-02    2.1e-04
 612300    1.48e+00  1.79e+00    3.31e-03  8.88e-03    1.01e-01  1.22e-01    2.1e-04
 612400    1.48e+00  1.51e+00    4.89e-03  2.36e-03    1.00e-01  1.03e-01    2.1e-04
 612500    1.54e+00  1.38e+00    2.77e-03  3.28e-03    1.05e-01  9.37e-02    2.1e-04
 612600    1.58e+00  1.38e+00    6.48e-03  6.06e-03    1.07e-01  9.39e-02    2.1e-04
 612700    1.58e+00  1.53e+00    2.63e-02  1.94e-02    1.05e-01  1.03e-01    2.1e-04
 612800    1.93e+00  1.80e+00    2.78e-02  2.80e-02    1.30e-01  1.20e-01    2.1e-04
 612900    1.55e+00  1.53e+00    1.58e-02  1.73e-02    1.05e-01  1.03e-01    2.1e-04
 613000    1.44e+00  1.49e+00    6.47e-03  5.53e-03    9.81e-02  1.01e-01    2.1e-04
 613100    1.61e+00  1.96e+00    1.61e-02  8.70e-03    1.09e-01  1.33e-01    2.1e-04
 613200    1.41e+00  1.32e+00    6.09e-03  4.62e-03    9.58e-02  8.98e-02    2.1e-04
 613300    1.48e+00  1.64e+00    4.34e-03  4.07e-03    1.01e-01  1.12e-01    2.1e-04
 613400    1.49e+00  1.43e+00    4.45e-03  1.59e-03    1.02e-01  9.76e-02    2.1e-04
 613500    1.98e+00  1.71e+00    2.39e-02  2.07e-02    1.34e-01  1.15e-01    2.1e-04
 613600    1.60e+00  1.49e+00    3.29e-03  3.41e-03    1.09e-01  1.02e-01    2.1e-04
 613700    1.58e+00  1.56e+00    1.42e-02  1.13e-02    1.07e-01  1.06e-01    2.1e-04
 613800    1.44e+00  1.30e+00    1.58e-03  2.54e-03    9.80e-02  8.84e-02    2.1e-04
 613900    1.45e+00  1.53e+00    1.98e-02  2.26e-02    9.77e-02  1.02e-01    2.1e-04
 614000    1.66e+00  1.42e+00    1.99e-02  1.88e-02    1.12e-01  9.57e-02    2.1e-04
 614100    8.37e-01  8.83e-01    1.68e-02  1.90e-02    5.53e-02  5.80e-02    2.1e-04
 614200    1.55e+00  1.25e+00    8.42e-03  6.94e-03    1.06e-01  8.52e-02    2.1e-04
 614300    1.56e+00  1.67e+00    6.14e-03  4.77e-03    1.06e-01  1.14e-01    2.1e-04
 614400    1.46e+00  1.60e+00    9.73e-04  8.69e-04    9.93e-02  1.09e-01    2.1e-04
 614500    8.09e-01  8.23e-01    3.68e-03  3.60e-03    5.50e-02  5.60e-02    2.1e-04
 614600    1.54e+00  1.37e+00    1.23e-02  1.27e-02    1.04e-01  9.29e-02    2.1e-04
 614700    1.93e+00  2.19e+00    3.86e-03  5.10e-03    1.31e-01  1.49e-01    2.1e-04
 614800    5.29e-01  8.53e-01    1.28e-02  1.13e-02    3.60e-02  5.81e-02    2.1e-04
 614900    1.55e+00  1.47e+00    7.62e-03  7.53e-03    1.05e-01  1.00e-01    2.1e-04
 615000    1.57e+00  1.72e+00    1.06e-02  1.13e-02    1.07e-01  1.17e-01    2.1e-04
 615100    1.54e+00  1.76e+00    1.62e-02  1.03e-02    1.04e-01  1.20e-01    2.1e-04
 615200    1.55e+00  1.54e+00    7.31e-03  5.17e-03    1.06e-01  1.05e-01    2.1e-04
 615300    1.40e+00  1.30e+00    1.38e-02  1.53e-02    9.47e-02  8.79e-02    2.1e-04
 615400    1.32e+00  1.24e+00    5.70e-03  5.31e-03    8.95e-02  8.45e-02    2.1e-04
 615500    1.54e+00  1.62e+00    7.16e-03  5.58e-03    1.04e-01  1.10e-01    2.1e-04
 615600    1.47e+00  1.45e+00    4.37e-03  3.20e-03    9.98e-02  9.85e-02    2.1e-04
 615700    6.20e-01  6.87e-01    1.14e-02  1.08e-02    4.22e-02  4.68e-02    2.1e-04
 615800    1.43e+00  1.83e+00    7.67e-03  4.96e-03    9.70e-02  1.25e-01    2.1e-04
 615900    1.56e+00  1.40e+00    8.59e-03  9.48e-03    1.06e-01  9.54e-02    2.1e-04
 616000    1.47e+00  1.54e+00    8.14e-03  1.01e-02    9.97e-02  1.04e-01    2.1e-04
 616100    1.61e+00  1.60e+00    1.50e-02  1.22e-02    1.09e-01  1.09e-01    2.1e-04
 616200    1.50e+00  1.99e+00    8.51e-03  3.01e-03    1.02e-01  1.35e-01    2.1e-04
 616300    1.27e+00  1.16e+00    9.03e-03  5.53e-03    8.65e-02  7.88e-02    2.1e-04
 616400    1.55e+00  1.76e+00    8.89e-03  1.43e-02    1.06e-01  1.19e-01    2.1e-04
 616500    1.37e+00  1.38e+00    1.63e-02  1.74e-02    9.23e-02  9.28e-02    2.1e-04
 616600    2.25e+00  2.02e+00    1.39e-02  6.91e-04    1.53e-01  1.38e-01    2.1e-04
 616700    1.59e+00  1.61e+00    2.36e-02  2.46e-02    1.06e-01  1.08e-01    2.1e-04
 616800    8.39e-01  8.51e-01    4.65e-03  4.43e-03    5.70e-02  5.79e-02    2.1e-04
 616900    1.41e+00  1.09e+00    2.09e-03  1.25e-03    9.59e-02  7.42e-02    2.1e-04
 617000    1.49e+00  1.37e+00    1.81e-02  1.68e-02    1.00e-01  9.26e-02    2.1e-04
 617100    1.55e+00  1.43e+00    1.12e-02  1.12e-02    1.06e-01  9.71e-02    2.1e-04
 617200    2.21e+00  2.22e+00    1.32e-02  8.89e-03    1.51e-01  1.51e-01    2.1e-04
 617300    1.56e+00  1.20e+00    2.88e-03  2.92e-03    1.07e-01  8.17e-02    2.1e-04
 617400    8.83e-01  9.04e-01    7.62e-03  5.67e-03    5.98e-02  6.14e-02    2.1e-04
 617500    9.06e-01  9.09e-01    2.20e-02  2.15e-02    5.89e-02  5.92e-02    2.1e-04
 617600    1.50e+00  1.39e+00    5.14e-03  4.18e-03    1.02e-01  9.45e-02    2.1e-04
 617700    1.47e+00  1.34e+00    4.85e-03  6.85e-03    1.00e-01  9.09e-02    2.1e-04
 617800    1.95e+00  1.91e+00    3.00e-03  4.72e-03    1.33e-01  1.30e-01    2.1e-04
 617900    1.47e+00  1.50e+00    3.69e-03  1.13e-03    1.00e-01  1.02e-01    2.1e-04
 618000    1.41e+00  1.35e+00    1.19e-02  1.06e-02    9.58e-02  9.18e-02    2.1e-04
 618100    1.25e+00  1.20e+00    4.19e-03  6.04e-03    8.52e-02  8.19e-02    2.1e-04
 618200    1.38e+00  1.09e+00    4.28e-03  3.70e-03    9.40e-02  7.41e-02    2.1e-04
 618300    1.41e+00  1.28e+00    7.39e-03  6.84e-03    9.61e-02  8.72e-02    2.1e-04
 618400    1.60e+00  1.55e+00    6.71e-03  6.87e-03    1.09e-01  1.05e-01    2.1e-04
 618500    7.25e-01  7.29e-01    4.02e-03  1.51e-03    4.94e-02  4.97e-02    2.1e-04
 618600    1.48e+00  1.37e+00    9.75e-03  1.25e-02    1.01e-01  9.27e-02    2.1e-04
 618700    1.48e+00  1.33e+00    6.25e-03  2.30e-03    1.00e-01  9.04e-02    2.1e-04
 618800    1.49e+00  1.40e+00    7.12e-03  5.09e-03    1.02e-01  9.54e-02    2.1e-04
 618900    1.45e+00  1.42e+00    4.69e-03  3.25e-03    9.88e-02  9.65e-02    2.1e-04
 619000    1.49e+00  1.44e+00    1.96e-03  2.52e-03    1.01e-01  9.83e-02    2.1e-04
 619100    1.56e+00  1.36e+00    6.15e-03  5.80e-03    1.06e-01  9.23e-02    2.1e-04
 619200    1.58e+00  1.50e+00    4.40e-03  3.68e-03    1.07e-01  1.02e-01    2.1e-04
 619300    2.24e+00  2.13e+00    2.06e-02  1.72e-02    1.52e-01  1.45e-01    2.1e-04
 619400    1.23e+00  1.53e+00    7.28e-03  5.64e-03    8.37e-02  1.04e-01    2.1e-04
 619500    8.41e-01  8.46e-01    1.86e-03  1.77e-03    5.73e-02  5.76e-02    2.1e-04
 619600    1.48e+00  1.26e+00    7.78e-03  9.61e-03    1.01e-01  8.56e-02    2.1e-04
 619700    1.50e+00  1.47e+00    8.81e-03  7.94e-03    1.02e-01  1.00e-01    2.1e-04
 619800    1.36e+00  1.50e+00    1.13e-02  1.06e-02    9.27e-02  1.02e-01    2.1e-04
 619900    1.55e+00  1.35e+00    7.50e-03  6.92e-03    1.05e-01  9.21e-02    2.1e-04
 620000    1.41e+00  1.33e+00    8.89e-03  8.49e-03    9.83e-02  9.28e-02    2.0e-04
 620100    1.38e+00  1.39e+00    5.14e-03  4.43e-03    9.61e-02  9.70e-02    2.0e-04
 620200    9.11e-01  8.88e-01    3.65e-02  3.61e-02    5.53e-02  5.36e-02    2.0e-04
 620300    1.81e+00  1.77e+00    2.28e-03  1.68e-03    1.27e-01  1.24e-01    2.0e-04
 620400    8.09e-01  8.22e-01    7.00e-03  3.06e-03    5.62e-02  5.74e-02    2.0e-04
 620500    1.46e+00  1.29e+00    5.01e-03  5.03e-03    1.02e-01  8.98e-02    2.0e-04
 620600    1.81e+00  1.54e+00    1.32e-02  1.19e-02    1.26e-01  1.07e-01    2.0e-04
 620700    1.66e+00  1.59e+00    2.19e-03  1.13e-03    1.16e-01  1.11e-01    2.0e-04
 620800    1.53e+00  1.37e+00    2.66e-03  1.25e-04    1.07e-01  9.58e-02    2.0e-04
 620900    1.37e+00  1.10e+00    3.62e-03  1.58e-03    9.59e-02  7.70e-02    2.0e-04
 621000    1.31e+00  1.43e+00    7.89e-03  8.41e-03    9.14e-02  9.96e-02    2.0e-04
 621100    1.89e+00  1.97e+00    1.44e-02  1.47e-02    1.32e-01  1.37e-01    2.0e-04
 621200    8.07e-01  7.79e-01    1.07e-02  1.11e-02    5.56e-02  5.36e-02    2.0e-04
 621300    1.47e+00  1.46e+00    2.29e-02  2.15e-02    1.01e-01  1.01e-01    2.0e-04
 621400    7.86e-01  8.03e-01    5.67e-03  6.86e-03    5.47e-02  5.58e-02    2.0e-04
 621500    1.40e+00  1.34e+00    2.02e-03  2.97e-04    9.76e-02  9.34e-02    2.0e-04
 621600    1.42e+00  1.48e+00    1.84e-03  2.77e-03    9.93e-02  1.03e-01    2.0e-04
 621700    8.24e-01  8.21e-01    1.07e-02  1.59e-02    5.68e-02  5.57e-02    2.0e-04
 621800    2.16e+00  2.33e+00    6.69e-03  8.33e-05    1.51e-01  1.63e-01    2.0e-04
 621900    1.91e+00  1.73e+00    1.90e-03  1.38e-04    1.33e-01  1.21e-01    2.0e-04
 622000    1.47e+00  1.32e+00    1.74e-03  1.11e-03    1.02e-01  9.21e-02    2.0e-04
 622100    8.20e-01  8.07e-01    6.00e-03  5.82e-03    5.71e-02  5.62e-02    2.0e-04
 622200    1.78e+00  1.62e+00    7.41e-03  7.57e-03    1.25e-01  1.13e-01    2.0e-04
 622300    1.59e+00  1.63e+00    5.51e-03  8.40e-03    1.11e-01  1.14e-01    2.0e-04
 622400    1.22e+00  1.31e+00    1.18e-02  6.80e-03    8.50e-02  9.17e-02    2.0e-04
 622500    1.50e+00  1.63e+00    3.03e-03  1.77e-03    1.05e-01  1.14e-01    2.0e-04
 622600    1.53e+00  1.42e+00    9.24e-03  7.90e-03    1.07e-01  9.88e-02    2.0e-04
 622700    1.50e+00  1.27e+00    1.07e-02  1.21e-02    1.05e-01  8.80e-02    2.0e-04
 622800    1.50e+00  1.38e+00    6.58e-03  6.00e-03    1.05e-01  9.66e-02    2.0e-04
 622900    1.21e+00  1.30e+00    3.82e-03  3.50e-03    8.45e-02  9.06e-02    2.0e-04
 623000    1.80e+00  2.29e+00    1.78e-03  2.00e-03    1.26e-01  1.60e-01    2.0e-04
 623100    1.90e+00  2.02e+00    3.42e-03  3.32e-03    1.33e-01  1.41e-01    2.0e-04
 623200    1.80e+00  1.47e+00    1.00e-02  7.85e-03    1.26e-01  1.02e-01    2.0e-04
 623300    1.52e+00  1.44e+00    3.55e-03  2.73e-03    1.06e-01  1.00e-01    2.0e-04
 623400    1.39e+00  1.35e+00    1.98e-02  2.22e-02    9.60e-02  9.28e-02    2.0e-04
 623500    1.30e+00  1.36e+00    2.95e-03  6.56e-03    9.06e-02  9.47e-02    2.0e-04
 623600    7.60e-01  5.99e-01    4.43e-03  1.27e-03    5.30e-02  4.18e-02    2.0e-04
 623700    1.50e+00  1.31e+00    7.32e-03  6.88e-03    1.05e-01  9.14e-02    2.0e-04
 623800    1.88e+00  1.84e+00    2.78e-03  4.37e-03    1.31e-01  1.29e-01    2.0e-04
 623900    1.50e+00  1.29e+00    4.69e-03  3.41e-03    1.05e-01  9.00e-02    2.0e-04
 624000    1.52e+00  1.42e+00    1.38e-02  1.21e-02    1.05e-01  9.89e-02    2.0e-04
 624100    7.90e-01  8.02e-01    9.48e-03  1.00e-02    5.46e-02  5.54e-02    2.0e-04
 624200    1.50e+00  1.47e+00    2.86e-03  1.73e-03    1.05e-01  1.03e-01    2.0e-04
 624300    1.52e+00  1.48e+00    1.21e-02  8.90e-03    1.06e-01  1.03e-01    2.0e-04
 624400    1.40e+00  1.50e+00    1.17e-03  7.44e-04    9.80e-02  1.05e-01    2.0e-04
 624500    1.70e+00  1.75e+00    5.40e-03  4.90e-03    1.19e-01  1.22e-01    2.0e-04
 624600    1.80e+00  1.59e+00    7.45e-03  8.18e-03    1.26e-01  1.11e-01    2.0e-04
 624700    1.31e+00  1.22e+00    2.08e-03  9.37e-03    9.12e-02  8.48e-02    2.0e-04
 624800    1.67e+00  1.64e+00    7.78e-03  3.94e-03    1.16e-01  1.15e-01    2.0e-04
 624900    1.45e+00  1.68e+00    7.25e-03  1.54e-02    1.01e-01  1.17e-01    2.0e-04
 625000    8.64e-01  1.16e+00    6.47e-03  1.13e-02    6.01e-02  8.08e-02    2.0e-04
 625100    1.54e+00  1.45e+00    7.46e-03  6.99e-03    1.07e-01  1.01e-01    2.0e-04
 625200    1.44e+00  1.45e+00    3.89e-03  2.03e-03    1.00e-01  1.01e-01    2.0e-04
 625300    1.39e+00  1.28e+00    9.53e-03  9.02e-03    9.65e-02  8.93e-02    2.0e-04
 625400    1.17e+00  1.17e+00    4.23e-03  5.60e-03    8.18e-02  8.13e-02    2.0e-04
 625500    7.81e-01  7.51e-01    4.10e-03  6.98e-03    5.45e-02  5.22e-02    2.0e-04
 625600    1.39e+00  1.41e+00    2.99e-03  2.18e-03    9.72e-02  9.82e-02    2.0e-04
 625700    1.87e+00  1.72e+00    1.96e-03  2.28e-04    1.31e-01  1.20e-01    2.0e-04
 625800    1.34e+00  1.53e+00    1.78e-02  1.51e-02    9.32e-02  1.07e-01    2.0e-04
 625900    1.51e+00  1.47e+00    5.63e-03  2.64e-04    1.06e-01  1.03e-01    2.0e-04
 626000    7.38e-01  7.40e-01    5.04e-03  7.14e-03    5.15e-02  5.15e-02    2.0e-04
 626100    1.67e+00  1.68e+00    8.13e-03  6.57e-03    1.17e-01  1.18e-01    2.0e-04
 626200    1.41e+00  1.78e+00    6.52e-03  5.63e-03    9.82e-02  1.25e-01    2.0e-04
 626300    1.47e+00  1.34e+00    4.89e-03  2.46e-03    1.03e-01  9.38e-02    2.0e-04
 626400    1.68e+00  1.49e+00    1.89e-02  1.53e-02    1.17e-01  1.03e-01    2.0e-04
 626500    1.56e+00  1.40e+00    3.47e-02  3.16e-02    1.05e-01  9.45e-02    2.0e-04
 626600    2.31e+00  2.14e+00    6.19e-03  6.31e-04    1.61e-01  1.49e-01    2.0e-04
 626700    1.41e+00  1.29e+00    6.31e-03  6.98e-03    9.82e-02  8.99e-02    2.0e-04
 626800    1.51e+00  1.58e+00    2.19e-03  2.21e-03    1.05e-01  1.10e-01    2.0e-04
 626900    1.47e+00  1.58e+00    1.25e-02  1.23e-02    1.02e-01  1.10e-01    2.0e-04
 627000    1.42e+00  1.43e+00    1.74e-02  1.41e-02    9.81e-02  9.95e-02    2.0e-04
 627100    1.51e+00  1.38e+00    9.24e-03  1.08e-02    1.05e-01  9.61e-02    2.0e-04
 627200    1.49e+00  1.36e+00    8.60e-03  9.72e-03    1.04e-01  9.48e-02    2.0e-04
 627300    1.60e+00  1.84e+00    4.74e-03  5.04e-03    1.12e-01  1.28e-01    2.0e-04
 627400    7.82e-01  8.87e-01    3.35e-03  3.52e-03    5.46e-02  6.19e-02    2.0e-04
 627500    1.48e+00  1.52e+00    5.14e-03  3.68e-03    1.03e-01  1.06e-01    2.0e-04
 627600    1.48e+00  1.35e+00    4.88e-03  2.85e-03    1.03e-01  9.46e-02    2.0e-04
 627700    1.51e+00  1.41e+00    5.45e-03  4.69e-03    1.06e-01  9.88e-02    2.0e-04
 627800    1.52e+00  1.36e+00    2.37e-03  3.83e-03    1.06e-01  9.51e-02    2.0e-04
 627900    1.50e+00  1.45e+00    1.52e-02  1.75e-02    1.04e-01  1.01e-01    2.0e-04
 628000    7.87e-01  7.87e-01    4.98e-03  5.64e-03    5.48e-02  5.48e-02    2.0e-04
 628100    2.20e+00  2.00e+00    9.36e-03  5.23e-03    1.53e-01  1.40e-01    2.0e-04
 628200    1.83e+00  1.89e+00    2.62e-03  2.74e-03    1.28e-01  1.32e-01    2.0e-04
 628300    1.34e+00  1.42e+00    2.80e-03  2.70e-03    9.37e-02  9.95e-02    2.0e-04
 628400    1.63e+00  1.41e+00    1.01e-03  8.64e-04    1.14e-01  9.88e-02    2.0e-04
 628500    1.55e+00  1.37e+00    2.99e-03  1.67e-03    1.08e-01  9.57e-02    2.0e-04
 628600    9.08e-01  8.98e-01    2.32e-02  2.40e-02    6.02e-02  5.92e-02    2.0e-04
 628700    1.50e+00  1.56e+00    5.84e-03  4.98e-03    1.05e-01  1.09e-01    2.0e-04
 628800    2.26e+00  2.54e+00    4.98e-02  4.71e-02    1.53e-01  1.74e-01    2.0e-04
 628900    1.43e+00  1.30e+00    1.79e-02  1.85e-02    9.91e-02  8.93e-02    2.0e-04
 629000    1.50e+00  1.17e+00    1.28e-02  1.32e-02    1.04e-01  8.09e-02    2.0e-04
 629100    1.36e+00  1.27e+00    2.05e-02  2.20e-02    9.32e-02  8.71e-02    2.0e-04
 629200    1.41e+00  1.30e+00    1.05e-03  1.19e-03    9.89e-02  9.12e-02    2.0e-04
 629300    1.37e+00  1.18e+00    7.62e-03  9.12e-03    9.52e-02  8.19e-02    2.0e-04
 629400    7.45e-01  6.79e-01    9.22e-03  1.43e-02    5.18e-02  4.68e-02    2.0e-04
 629500    1.41e+00  1.27e+00    3.56e-03  4.92e-03    9.87e-02  8.87e-02    2.0e-04
 629600    1.45e+00  1.64e+00    3.47e-03  4.02e-03    1.01e-01  1.14e-01    2.0e-04
